eclipse	Moon	passes between Earth and Sun	eclipse of the sun			An eclipse of the Sun can only occur at New Moon when the Moon passes between Earth and Sun.
eclipse	moon	sun	obscuring			Then about 1 hour after totality the moon has finished obscuring the sun.
eclipse	moon		obscuring			At the end , cannons fired rounds of confetti into the sky , obscuring a full moon , while strobe lights swept the crowd.
eclipse	moon		obscuring			The trees thickened , obscuring the moon.
eclipse	moon	sun	obscuring			The moon obscuring the sun is the king 's servant who takes away the lantern.
eclipse	moon		obscuring			To hear longtime Ranger resident Bill Herod , most residents thought the darkness obscuring the moon was just smoke.
eclipse	moon		obscuring			The plume covered Caviahue , obscuring the moon , but there was no ashfall on the town.
eclipse	Moon		obscuring			Cold , damp , clouds whizzing by almost obscuring the Moon at times.
eclipse	moon		obscuring			There were clouds high up , obscuring the waning moon , but the moonlight broke fitfully through.
eclipse	moon		obscuring			It was a very dark night and the sky was overcast , with high level cloud obscuring the moon.
eclipse	Moon		obscuring			Of course , during far-side passes , the Moon is obscuring the line-of-sight of the antenna.
eclipse	moon		obscuring			Butting up against Mount Tamalpais some of the time , and then obscuring the moon at other times.
eclipse			obscuring	shadow		His cap is pulled low , the shadow obscuring his face.
eclipse			obscuring	shadow		Blacks are deep and solid but never obscuring shadow detail.
eclipse		accusative	obscuring	shadow		Common in ancient Greek in the sense of obscuring and with accusative as of Peter 's shadow in #Ac.
eclipse			obscure	shadow		If an object has a shadow , it will partially obscure the objects below it.
eclipse			obscuring	shadow		Antietam has languished in the long , obscuring shadow cast by Gettysburg.
eclipse		sun	obscuring	shadow		Your shadow on the sidewalk is caused by your body obscuring the light from the sun.
reflect | reflection	light		striking			Their appearance is quite striking with a light brown body speckled with small reddish dots.
reflect | reflection	light		striking			This hit was captured last night striking a light pole near 42nd and Teckla.
reflect | reflection	light		striking			It 's a fine place to see free live bands , and some of the light shows on the canopy are pretty striking.
reflect | reflection	light		striking			It is very striking , light orange with a ruby red blush.
reflect | reflection	Light		striking			Light striking the selenium cell generates electricity , which in turn moves the needle to the indicated light reading.
reflect | reflection	light		striking			The furnishings were striking : light wood , tubular steel , stark geometric shapes.
reflect | reflection	light		striking			These are striking the earth at near the speed of light , and thus remain as enhanced ionizing radiation.
reflect | reflection	light		striking			Fetch it home by all means -- you may serve it with greens , And it 's handy for striking a light.
reflect | reflection	light		striking			It all depends on the light striking the surface.
reflect | reflection	light		striking			The hardline is also striking in light of the questions over Mr Bush 's own possible drug use as a young man.
reflect | reflection	light		striking			Natural light is more striking coming from above or at least higher up on a wall.
