reflect | reflection	light	matter	reflected			When light interacts with matter, some of the light is transmitted, some is reflected, and some is absorbed.
radiation			diverge | spread			diverge or spread from or as if from a central point.
radiation	energy heat		emit			emit (energy, especially light or heat) in the form of rays or waves.
radiation	energy or particles material	space	radiation | emission | transmission	of waves		radiation is the emission or transmission of energy in the form of waves or particles through space or through a material medium
radiation			process	energy		the complete process in which energy is emitted by one body, transmitted through an intervening medium or space, and absorbed by another body.
radiation			process	energy		the process in which energy is emitted as particles or waves.
conduction	energy	water air	conducting			Students should realize that water is better than air at conducting energy.
conduction	energy	materials	conduct			Some materials conduct energy better than others.
conduction	water mineral		conduction			Root functions include water and mineral conduction, food and water storage, and anchorage.
conduction	warmed surface water		conduction	transferred downward into the water		The warmed surface water is then transferred downward into the water column by conduction and convection.
conduction	heat		direct transfer			The direct transfer of thermal motion (heat) between molecules of objects in direct contact with each other.
innovation			innovation			Many companies are saddled with expensive and unwieldy information technology platforms that cannot adapt to innovation and change.
innovation			making	new		Innovation is the process of making something new and original.
conservation	Energy energy		conserved			Energy exists in many forms, and when these forms change energy is conserved.
conservation			law of conservation of energy			According to the law of conservation of energy, mechanical energy can be changed to heat energy.
conservation		energy	conservation ecology | judicious use			In conservation ecology, the process of judicious use of available energy resources.
conservation			conservation	species		Conservation biology is the scientific study of the nature and status of Earth's biodiversity with the aim of protecting species, their habitats, and ecosystems from excessive rates of extinction and the erosion of biotic interactions
conservation			law			In physics and chemistry, the law that states that the total amount of energy in a system remains constant over time.
recycling	Water		recycled			Water is used over and over by nature and is recycled in the water cycle.
